,ACCT_ID_M,CUST_ID,STREAMING_SERVICE,ACCT_TYPE,SERVICE_TYPE,CONT_TENURE_MTHS,CUSTOMER_AGE,NUM_CUSTOMER_BILLABLE_ACCOUNTS,CONSUME_SPORTS_SUBSIDISED,TOTAL_DISCOUNT_PERCENT
1229654,24669655,69481604,NETFLIX,INDIVIDUAL,SPORTS,10,33.0,1,0,0
564696,18899963,13311197,NETFLIX,INDIVIDUAL,SPORTS,55,46.0,1,0,22
1099421,21737413,16226066,STAN,INDIVIDUAL,SPORTS,31,56.0,2,0,11
1904624,16704001,14867231,STAN,INDIVIDUAL,ENTERTAINMENT,146,79.0,2,0,28
1558130,16794391,10291019,STAN,INDIVIDUAL,SPORTS,96,66.0,2,0,40
1001359,12194667,11753741,STAN,INDIVIDUAL,ENTERTAINMENT,111,59.0,2,0,28
1058760,12240703,17587241,NETFLIX,INDIVIDUAL,SPORTS,92,68.0,1,0,0
1899027,20816163,151666937,DISNEY,INDIVIDUAL,SPORTS,39,40.0,1,1,0
1778374,4826463,2246327,NETFLIX,INDIVIDUAL,SPORTS,110,60.0,1,0,0
440481,24347361,168762062,STAN,INDIVIDUAL,SPORTS,10,26.0,2,0,0
2032658,913415,5925431,STAN,FAMILY ACCT,SPORTS,106,,3,0,35
654033,22578233,20436308,NETFLIX,INDIVIDUAL,SPORTS,23,28.0,1,0,0
654121,10194675,14076893,AMAZON PRIME,INDIVIDUAL,SPORTS,76,,2,0,0
1148797,10096513,15362810,STAN,INDIVIDUAL,ENTERTAINMENT,148,52.0,2,0,32
2318543,2352637,9422975,NETFLIX,INDIVIDUAL,ENTERTAINMENT,84,37.0,2,0,8
1719448,15651299,15584720,NETFLIX,INDIVIDUAL,SPORTS,110,57.0,1,0,4
454958,6662313,12070484,NETFLIX,INDIVIDUAL,SPORTS,112,49.0,1,0,0
960501,7244685,4360568,NETFLIX,INDIVIDUAL,SPORTS,112,74.0,1,0,24
720364,7188807,5582021,STAN,INDIVIDUAL,SPORTS,145,61.0,2,0,13
979053,22075717,20806601,NETFLIX,INDIVIDUAL,SPORTS,28,48.0,2,0,0
1700303,22308459,163896125,DISNEY,INDIVIDUAL,SPORTS,25,76.0,1,1,0
1381978,3955903,1975748,STAN,INDIVIDUAL,ENTERTAINMENT,147,71.0,4,0,0
846890,22445257,17276687,STAN,FAMILY ACCT,SPORTS,26,,1180,0,0
284688,24603809,15545642,NETFLIX,INDIVIDUAL,SPORTS,7,38.0,7,0,0
783848,3896355,19052588,NETFLIX,INDIVIDUAL,SPORTS,108,51.0,1,0,0
872790,4730845,14781995,AMAZON PRIME,INDIVIDUAL,ENTERTAINMENT,120,60.0,2,0,7
745888,22077899,163271777,STAN,INDIVIDUAL,SPORTS,29,67.0,2,0,0
821905,17595565,20675852,NETFLIX,INDIVIDUAL,SPORTS,64,59.0,2,0,0
1049681,23019773,125887340,STAN,INDIVIDUAL,SPORTS,19,26.0,2,0,0
1753782,996083,8710451,NETFLIX,INDIVIDUAL,SPORTS,113,33.0,1,0,0
1495012,2515489,10992833,NETFLIX,FAMILY ACCT,SPORTS,72,,1,0,6
1214223,24455197,1909106,NETFLIX,INDIVIDUAL,SPORTS,9,35.0,2,0,0
833399,14362843,11326133,NETFLIX,INDIVIDUAL,ENTERTAINMENT,96,61.0,2,0,8
783212,4320141,10647647,AMAZON PRIME,INDIVIDUAL,SPORTS,147,41.0,1,0,0
573537,23487471,119557934,NETFLIX,INDIVIDUAL,SPORTS,16,36.0,2,0,25
1644438,4744971,10256294,NETFLIX,FAMILY ACCT,SPORTS,96,,2,0,0
1425918,5594943,5303612,NETFLIX,INDIVIDUAL,SPORTS,110,60.0,2,1,0
2254773,15441721,11229566,NETFLIX,INDIVIDUAL,SPORTS,96,42.0,2,0,0
104826,16111917,13495259,NETFLIX,INDIVIDUAL,SPORTS,110,74.0,1,0,4
345268,19661311,120373832,STAN,INDIVIDUAL,SPORTS,49,47.0,2,0,36
2189348,21830143,162549185,STAN,INDIVIDUAL,SPORTS,29,32.0,2,0,0
1113754,9825709,5409014,NETFLIX,INDIVIDUAL,SPORTS,111,62.0,1,0,0
432131,16202185,2803103,NETFLIX,INDIVIDUAL,ENTERTAINMENT,111,77.0,2,0,8
734383,23260863,166282739,STAN,INDIVIDUAL,SPORTS,18,27.0,2,0,0
1644112,14043707,1794611,STAN,INDIVIDUAL,SPORTS,131,58.0,2,1,14
604588,9456089,12245879,STAN,INDIVIDUAL,SPORTS,99,54.0,1,0,3
1413946,25374719,173886575,AMAZON PRIME,INDIVIDUAL,SPORTS,4,36.0,1,0,0
1971348,21794551,9421916,NETFLIX,FAMILY ACCT,SPORTS,31,,7,0,0
380461,13765119,17329919,STAN,INDIVIDUAL,ENTERTAINMENT,108,28.0,1,0,33
1630087,3292141,18859103,NETFLIX,INDIVIDUAL,SPORTS,81,64.0,1,0,33
2130202,23197311,126087770,DISNEY,INDIVIDUAL,SPORTS,18,55.0,1,1,0
1673282,22971415,6583355,DISNEY,INDIVIDUAL,SPORTS,21,49.0,1,1,0
1273332,17700831,20715083,NETFLIX,INDIVIDUAL,ENTERTAINMENT,61,46.0,2,0,17
1058661,7685907,14747426,STAN,INDIVIDUAL,ENTERTAINMENT,148,90.0,1,0,0
707711,18813205,17534705,STAN,INDIVIDUAL,SPORTS,55,79.0,4,0,28
1211259,25028631,173131109,NETFLIX,FAMILY ACCT,SPORTS,5,,1,0,18
2121801,15709461,17535014,NETFLIX,INDIVIDUAL,SPORTS,86,71.0,3,0,18
2242561,24177693,165952910,NETFLIX,INDIVIDUAL,SPORTS,11,47.0,5,0,0
718505,23514315,166806197,AMAZON PRIME,INDIVIDUAL,SPORTS,16,45.0,2,0,0
1517399,22202889,152480435,STAN,INDIVIDUAL,SPORTS,26,37.0,2,0,0
411092,2071523,5755892,AMAZON PRIME,INDIVIDUAL,SPORTS,147,58.0,2,0,0
44691,18963911,891311,NETFLIX,INDIVIDUAL,SPORTS,53,50.0,2,0,0
917228,25498789,124370684,NETFLIX,INDIVIDUAL,SPORTS,1,,6,1,0
56543,25354883,16951853,NETFLIX,INDIVIDUAL,SPORTS,2,39.0,2,0,0
1833737,20647143,150902195,DISNEY,FAMILY ACCT,SPORTS,40,,5,0,0
586356,14338675,10427132,STAN,INDIVIDUAL,SPORTS,132,72.0,2,0,34
321626,11751013,14617622,AMAZON PRIME,INDIVIDUAL,ENTERTAINMENT,147,72.0,2,0,26
626215,22390087,162794432,NETFLIX,INDIVIDUAL,ENTERTAINMENT,23,,9,0,20
51937,21485121,161429708,NETFLIX,INDIVIDUAL,SPORTS,33,29.0,2,0,0
1755906,12947519,6099470,NETFLIX,INDIVIDUAL,SPORTS,112,48.0,1,0,0
1222500,1634747,991679,NETFLIX,INDIVIDUAL,ENTERTAINMENT,89,33.0,2,0,12
1539219,6956643,6912014,NETFLIX,INDIVIDUAL,SPORTS,110,,1,0,0
504879,18373381,23833403,STAN,INDIVIDUAL,ENTERTAINMENT,59,67.0,2,0,0
1790995,12828229,13133729,STAN,INDIVIDUAL,SPORTS,147,87.0,2,0,14
799963,3219261,7617563,AMAZON PRIME,INDIVIDUAL,ENTERTAINMENT,146,69.0,1,0,0
639472,20527489,69768032,NETFLIX,INDIVIDUAL,ENTERTAINMENT,42,48.0,2,0,16
2273527,19722747,23917481,STAN,INDIVIDUAL,SPORTS,48,43.0,2,1,36
1879815,20224987,125865743,NETFLIX,INDIVIDUAL,ENTERTAINMENT,44,40.0,2,0,0
1530945,17548231,3658268,NETFLIX,INDIVIDUAL,ENTERTAINMENT,72,36.0,2,0,17
150793,25236751,5457746,STAN,INDIVIDUAL,ENTERTAINMENT,2,45.0,4,0,12
1898296,21317155,20237240,AMAZON PRIME,INDIVIDUAL,ENTERTAINMENT,34,46.0,2,0,7
296502,25218931,173565440,STAN,INDIVIDUAL,ENTERTAINMENT,2,39.0,1,0,33
1596512,23417909,166618838,NETFLIX,INDIVIDUAL,ENTERTAINMENT,16,57.0,2,0,0
1599355,24382027,168829244,NETFLIX,INDIVIDUAL,SPORTS,11,60.0,2,0,0
1244264,3115179,9123302,STAN,INDIVIDUAL,SPORTS,80,85.0,2,0,0
1707525,24141813,155621534,STAN,FAMILY ACCT,SPORTS,11,,53,0,0
1456882,12169065,3411719,NETFLIX,INDIVIDUAL,SPORTS,93,60.0,1,0,15
250411,16121131,18798533,NETFLIX,INDIVIDUAL,SPORTS,102,59.0,1,1,0
1019337,1379473,17435846,NETFLIX,INDIVIDUAL,SPORTS,111,95.0,2,0,12
1589487,6695799,16866500,NETFLIX,INDIVIDUAL,SPORTS,111,37.0,1,1,0
1889634,24913931,6323837,DISNEY,INDIVIDUAL,SPORTS,4,50.0,1,1,0
13600,4700203,14085044,STAN,INDIVIDUAL,SPORTS,109,31.0,2,0,10
425603,23229353,15167933,NETFLIX,INDIVIDUAL,SPORTS,12,42.0,6,0,0
1893626,24675475,169913495,NETFLIX,INDIVIDUAL,ENTERTAINMENT,7,24.0,1,0,16
1750431,17193289,20274512,STAN,INDIVIDUAL,SPORTS,68,41.0,2,0,36
853165,15352107,13205495,AMAZON PRIME,INDIVIDUAL,SPORTS,111,45.0,1,1,3
1567530,10978711,9970796,NETFLIX,INDIVIDUAL,SPORTS,97,65.0,2,0,0
1615561,24685719,162379208,DISNEY,INDIVIDUAL,SPORTS,6,53.0,2,0,0
1293509,10166163,7242965,STAN,INDIVIDUAL,SPORTS,146,58.0,2,0,0
410214,17709085,20360732,STAN,INDIVIDUAL,SPORTS,64,45.0,2,0,0
1552307,12256981,16652093,NETFLIX,INDIVIDUAL,SPORTS,112,99.0,1,1,0
2057992,23975923,167708690,NETFLIX,INDIVIDUAL,SPORTS,13,23.0,1,0,0
1645130,12441901,2048288,NETFLIX,INDIVIDUAL,SPORTS,106,74.0,1,0,3
1962581,16908617,19829003,STAN,INDIVIDUAL,SPORTS,70,,1,0,25
931124,21529539,161766638,STAN,INDIVIDUAL,SPORTS,33,28.0,2,0,0
261601,24376979,168825302,NETFLIX,INDIVIDUAL,SPORTS,10,32.0,2,1,0
2118795,10697747,19173338,NETFLIX,INDIVIDUAL,SPORTS,110,41.0,2,0,0
1556768,15600703,4972685,NETFLIX,INDIVIDUAL,SPORTS,113,56.0,1,0,4
513585,23058361,125068490,AMAZON PRIME,INDIVIDUAL,SPORTS,19,28.0,2,0,0
200211,4889429,18436949,NETFLIX,INDIVIDUAL,SPORTS,92,40.0,1,0,18
986174,18036273,22572896,NETFLIX,INDIVIDUAL,SPORTS,62,60.0,2,1,0
1019313,6958783,15370709,STAN,INDIVIDUAL,SPORTS,136,46.0,3,0,0
714293,21529177,10846199,NETFLIX,INDIVIDUAL,SPORTS,32,41.0,1,0,0
493579,18676109,435920,NETFLIX,INDIVIDUAL,ENTERTAINMENT,57,56.0,2,0,8
2240730,24225187,168415439,NETFLIX,INDIVIDUAL,SPORTS,11,44.0,2,0,0
1622504,2494353,15353075,STAN,INDIVIDUAL,SPORTS,79,29.0,1,1,10
496032,25439551,9402716,NETFLIX,FAMILY ACCT,ENTERTAINMENT,2,53.0,5,0,0
74420,24425273,167721002,NETFLIX,INDIVIDUAL,ENTERTAINMENT,9,35.0,2,0,0
998956,20771851,151378592,AMAZON PRIME,INDIVIDUAL,ENTERTAINMENT,44,52.0,2,0,15
1753078,13180103,4038593,STAN,INDIVIDUAL,SPORTS,134,66.0,2,0,10
168152,23690483,161152484,NETFLIX,INDIVIDUAL,ENTERTAINMENT,15,31.0,2,0,8
643270,24875303,120290528,NETFLIX,INDIVIDUAL,ENTERTAINMENT,5,39.0,4,0,17
1552563,20887735,152465720,NETFLIX,FAMILY ACCT,SPORTS,47,,1,0,0
631583,21526855,161763047,DISNEY,INDIVIDUAL,SPORTS,33,56.0,1,0,16
26086,8328401,664790,NETFLIX,INDIVIDUAL,SPORTS,108,40.0,1,0,0
1814894,19896609,124386680,NETFLIX,INDIVIDUAL,SPORTS,46,76.0,1,0,31
1312393,12349683,1815149,STAN,INDIVIDUAL,ENTERTAINMENT,147,94.0,1,0,15
906569,13102611,12173312,NETFLIX,INDIVIDUAL,SPORTS,89,62.0,2,0,0
307284,18576517,69102056,STAN,INDIVIDUAL,ENTERTAINMENT,58,24.0,2,0,28
2303761,6582679,9041876,STAN,INDIVIDUAL,ENTERTAINMENT,94,37.0,2,0,34
1673537,25487945,174212129,NETFLIX,INDIVIDUAL,SPORTS,0,26.0,1,0,0
1825015,4509135,14668172,AMAZON PRIME,INDIVIDUAL,SPORTS,110,53.0,2,0,12
1274046,20596063,124212878,NETFLIX,INDIVIDUAL,SPORTS,42,29.0,1,0,28
898072,6547753,14165330,NETFLIX,INDIVIDUAL,SPORTS,112,64.0,1,0,20
1678595,513731,18007727,NETFLIX,INDIVIDUAL,SPORTS,113,79.0,1,0,0
1459948,1338447,19531472,NETFLIX,INDIVIDUAL,ENTERTAINMENT,120,66.0,2,0,8
1266577,25014189,173114783,NETFLIX,INDIVIDUAL,SPORTS,4,31.0,2,0,0
1602219,12588517,14791580,STAN,INDIVIDUAL,ENTERTAINMENT,145,71.0,2,0,34
241595,23011789,20536325,NETFLIX,INDIVIDUAL,SPORTS,20,36.0,1,1,17
1897331,9635725,230729,NETFLIX,INDIVIDUAL,SPORTS,120,58.0,1,0,0
1583845,15797943,10263959,STAN,INDIVIDUAL,SPORTS,121,87.0,2,0,0
434828,6554187,18953441,NETFLIX,INDIVIDUAL,SPORTS,111,82.0,2,1,24
1890486,25309297,1580249,DISNEY,FAMILY ACCT,SPORTS,2,,1033,0,0
2279328,22665393,164882285,STAN,FAMILY ACCT,SPORTS,22,,2,0,7
829711,10538481,498467,NETFLIX,INDIVIDUAL,ENTERTAINMENT,112,88.0,2,0,16
903130,9391823,13817594,NETFLIX,INDIVIDUAL,ENTERTAINMENT,63,37.0,1,0,0
531931,23825041,23747891,NETFLIX,INDIVIDUAL,ENTERTAINMENT,14,35.0,1,0,0
628527,19384881,69944870,NETFLIX,INDIVIDUAL,ENTERTAINMENT,51,48.0,2,0,8
2084771,4535505,17272016,NETFLIX,INDIVIDUAL,SPORTS,111,71.0,2,0,18
831450,19993403,125073770,NETFLIX,INDIVIDUAL,SPORTS,45,28.0,2,0,0
1938483,19307801,69867335,STAN,INDIVIDUAL,ENTERTAINMENT,52,40.0,1,0,0
1654131,25250095,173638532,NETFLIX,FAMILY ACCT,SPORTS,9,,1,0,11
2181803,21715327,162169880,STAN,INDIVIDUAL,ENTERTAINMENT,31,62.0,2,0,0
1639335,3362425,7433297,STAN,INDIVIDUAL,ENTERTAINMENT,120,63.0,2,0,18
418322,1472461,876782,STAN,INDIVIDUAL,SPORTS,89,45.0,2,0,25
1542991,22929141,9676010,STAN,INDIVIDUAL,ENTERTAINMENT,21,29.0,2,0,23
312258,25479623,126182522,NETFLIX,INDIVIDUAL,SPORTS,1,48.0,1,1,0
449111,8706653,19500449,STAN,INDIVIDUAL,SPORTS,148,89.0,2,1,34
258673,23041835,18708800,NETFLIX,INDIVIDUAL,SPORTS,19,39.0,1,0,0
268673,18030129,98774,NETFLIX,INDIVIDUAL,SPORTS,62,65.0,5,0,0
2208942,9579245,12786026,STAN,INDIVIDUAL,ENTERTAINMENT,147,85.0,2,0,11
1180817,21501095,19382000,NETFLIX,INDIVIDUAL,SPORTS,33,45.0,4,1,0
1505733,24147429,162399458,NETFLIX,INDIVIDUAL,SPORTS,11,28.0,1,0,0
778743,13673951,16644383,NETFLIX,INDIVIDUAL,ENTERTAINMENT,86,34.0,2,0,8
647864,19466127,119551598,STAN,INDIVIDUAL,ENTERTAINMENT,50,62.0,1,0,26
1473215,18152493,23619707,STAN,INDIVIDUAL,SPORTS,61,36.0,2,0,0
839617,7980381,7461323,NETFLIX,INDIVIDUAL,SPORTS,111,75.0,2,1,0
1131045,10043117,218948,STAN,INDIVIDUAL,SPORTS,145,72.0,2,1,0
261230,25314119,173711048,NETFLIX,INDIVIDUAL,SPORTS,2,34.0,1,0,0
2070643,14564633,14238896,NETFLIX,INDIVIDUAL,ENTERTAINMENT,111,44.0,2,0,19
398581,8373333,9220403,NETFLIX,INDIVIDUAL,SPORTS,111,55.0,1,0,0
1001950,8207457,15449693,STAN,INDIVIDUAL,ENTERTAINMENT,126,65.0,2,0,10
412228,20527067,150577085,STAN,INDIVIDUAL,ENTERTAINMENT,41,54.0,2,0,0
21660,23066213,165851966,AMAZON PRIME,INDIVIDUAL,SPORTS,19,23.0,2,0,0
2010979,23006187,163643123,STAN,FAMILY ACCT,SPORTS,20,,89,0,0
1483436,6938899,8389004,NETFLIX,INDIVIDUAL,SPORTS,147,58.0,1,0,0
195934,14739195,9189665,STAN,INDIVIDUAL,ENTERTAINMENT,147,87.0,2,0,14
806539,23875571,167480186,PARAMOUNT,INDIVIDUAL,SPORTS,13,60.0,2,0,12
1799618,23209217,166168907,NETFLIX,INDIVIDUAL,SPORTS,22,60.0,1,0,0
383524,3576047,14217185,STAN,INDIVIDUAL,SPORTS,148,73.0,2,0,0
1616989,25347987,173843108,DISNEY,INDIVIDUAL,SPORTS,2,96.0,1,1,0
603323,16751027,4867391,NETFLIX,INDIVIDUAL,SPORTS,112,58.0,2,1,0
2206835,24498127,18231593,STAN,INDIVIDUAL,SPORTS,9,82.0,2,0,0
280304,18543,14786438,STAN,INDIVIDUAL,ENTERTAINMENT,148,64.0,2,0,35
1396953,22580145,164584343,AMAZON PRIME,INDIVIDUAL,SPORTS,23,44.0,1,0,0
1601780,13913955,10262039,STAN,INDIVIDUAL,ENTERTAINMENT,147,45.0,2,0,28
552445,25547867,17769590,STAN,INDIVIDUAL,SPORTS,1,66.0,3,0,0
271184,8032599,16482833,NETFLIX,INDIVIDUAL,SPORTS,110,63.0,1,0,0
782008,17276995,12867965,NETFLIX,INDIVIDUAL,ENTERTAINMENT,67,67.0,2,0,0
1860057,11493187,3988358,NETFLIX,INDIVIDUAL,SPORTS,94,60.0,1,1,0
815520,10062051,2411963,STAN,INDIVIDUAL,ENTERTAINMENT,147,68.0,2,0,34
1204064,14446587,8127284,STAN,INDIVIDUAL,SPORTS,111,54.0,2,0,0
197398,13812555,6698741,STAN,INDIVIDUAL,SPORTS,79,46.0,2,0,36
1994606,21319235,123810686,NETFLIX,INDIVIDUAL,ENTERTAINMENT,35,43.0,2,0,17
796245,13159995,13062827,STAN,INDIVIDUAL,ENTERTAINMENT,98,86.0,1,0,28
2119781,17201785,9551951,STAN,INDIVIDUAL,SPORTS,68,57.0,4,0,14
2337114,10982297,14766158,NETFLIX,INDIVIDUAL,SPORTS,94,72.0,2,0,0
1597316,24975985,171170411,DISNEY,INDIVIDUAL,SPORTS,11,51.0,1,0,0
1932843,8851947,10765406,NETFLIX,INDIVIDUAL,ENTERTAINMENT,85,41.0,3,0,12
697102,23700417,23698100,STAN,INDIVIDUAL,SPORTS,14,30.0,2,0,14
1774332,21791271,160699616,STAN,FAMILY ACCT,SPORTS,30,,3,0,5
1506207,24793343,18555995,NETFLIX,INDIVIDUAL,SPORTS,6,63.0,1,0,0
1862143,13095965,8598539,NETFLIX,INDIVIDUAL,ENTERTAINMENT,72,64.0,2,0,8
1110965,15350871,11532470,NETFLIX,INDIVIDUAL,SPORTS,112,58.0,2,0,12
317180,19764383,16403531,STAN,INDIVIDUAL,SPORTS,48,62.0,1,0,0
937060,25106785,9452108,STAN,INDIVIDUAL,SPORTS,3,63.0,4,0,0
1641699,5694097,493436,NETFLIX,INDIVIDUAL,SPORTS,111,75.0,1,0,0
2132713,25498003,169834496,NETFLIX,INDIVIDUAL,SPORTS,1,36.0,3,0,0
1166807,19328989,69889373,STAN,INDIVIDUAL,SPORTS,51,65.0,1,0,37
524825,17463947,12382943,NETFLIX,INDIVIDUAL,ENTERTAINMENT,66,49.0,2,0,8
1778087,6662333,13556540,NETFLIX,INDIVIDUAL,ENTERTAINMENT,112,48.0,2,0,20
744388,14663219,10212593,STAN,INDIVIDUAL,SPORTS,80,37.0,2,0,29
1816445,24366717,168809135,AMAZON PRIME,INDIVIDUAL,SPORTS,10,38.0,1,0,0
2035235,242263,19576952,NETFLIX,INDIVIDUAL,SPORTS,113,71.0,2,0,4
1047939,25148145,173423090,STAN,INDIVIDUAL,ENTERTAINMENT,3,42.0,2,0,33
904980,10460021,575753,NETFLIX,INDIVIDUAL,SPORTS,112,57.0,2,0,0
484415,13647475,8207915,STAN,INDIVIDUAL,SPORTS,98,66.0,2,0,14
1735139,16810653,16906964,STAN,INDIVIDUAL,SPORTS,113,62.0,2,0,11
409779,4183799,14235887,NETFLIX,INDIVIDUAL,SPORTS,110,53.0,2,0,4
2061181,14052029,1263464,NETFLIX,INDIVIDUAL,SPORTS,113,64.0,1,0,28
1722180,15574147,13891622,NETFLIX,INDIVIDUAL,SPORTS,111,89.0,1,0,0
1549706,22453671,23779661,NETFLIX,INDIVIDUAL,SPORTS,25,43.0,2,0,0
492416,5365787,8809316,NETFLIX,INDIVIDUAL,SPORTS,110,93.0,1,0,0
2282646,4204665,7649390,STAN,INDIVIDUAL,SPORTS,146,73.0,2,0,36
1575390,19039315,69578768,NETFLIX,INDIVIDUAL,SPORTS,54,78.0,1,0,0
1487491,25527147,174294044,AMAZON PRIME,INDIVIDUAL,ENTERTAINMENT,0,52.0,2,0,4
39708,25282583,173675486,STAN,INDIVIDUAL,SPORTS,2,39.0,2,0,0
60788,10257399,10652240,STAN,INDIVIDUAL,SPORTS,141,58.0,2,0,34
871944,18088209,16082723,NETFLIX,INDIVIDUAL,ENTERTAINMENT,64,76.0,2,0,8
849974,10601027,19465838,NETFLIX,INDIVIDUAL,SPORTS,80,40.0,2,0,26
63524,18566061,18278543,NETFLIX,INDIVIDUAL,SPORTS,58,39.0,1,0,22
1674899,19759873,20105525,STAN,INDIVIDUAL,SPORTS,48,34.0,2,1,0
39048,25265903,173639141,AMAZON PRIME,INDIVIDUAL,ENTERTAINMENT,2,53.0,2,0,0
2015243,10096847,9571940,STAN,INDIVIDUAL,SPORTS,148,66.0,2,0,0
2103029,3285431,10059299,NETFLIX,INDIVIDUAL,SPORTS,112,48.0,2,1,25
644049,25185867,173497580,STAN,INDIVIDUAL,ENTERTAINMENT,2,33.0,2,0,33
166456,23810499,167234213,STAN,INDIVIDUAL,SPORTS,14,45.0,2,0,0
2232227,19348475,69908519,NETFLIX,INDIVIDUAL,SPORTS,51,45.0,2,0,28
1211,24739647,4597316,NETFLIX,INDIVIDUAL,SPORTS,6,80.0,2,1,0
1679323,10294849,8944976,STAN,INDIVIDUAL,SPORTS,148,50.0,1,1,20
668424,10922221,19388963,NETFLIX,INDIVIDUAL,SPORTS,70,52.0,1,0,0
2107927,12300805,8483273,NETFLIX,INDIVIDUAL,SPORTS,110,60.0,2,0,0
58984,25110941,173364677,NETFLIX,FAMILY ACCT,SPORTS,3,,1,0,11
2098918,21957571,5923259,STAN,INDIVIDUAL,SPORTS,28,55.0,2,0,0
2206509,23747821,167234468,NETFLIX,INDIVIDUAL,SPORTS,14,22.0,1,0,0
1579506,23736299,18065759,STAN,INDIVIDUAL,SPORTS,14,31.0,2,1,13
1947175,24109551,997283,STAN,FAMILY ACCT,SPORTS,11,,543,0,0
363842,18502587,16260521,NETFLIX,INDIVIDUAL,SPORTS,57,54.0,1,0,0
743017,12411457,17290685,NETFLIX,INDIVIDUAL,ENTERTAINMENT,101,45.0,2,0,8
2250805,15381163,16482239,STAN,INDIVIDUAL,SPORTS,112,61.0,2,1,0
224848,23813313,167348705,NETFLIX,INDIVIDUAL,SPORTS,13,30.0,1,1,16
539855,6340683,11205185,STAN,INDIVIDUAL,ENTERTAINMENT,147,53.0,2,0,34
1238455,16079533,14517857,STAN,INDIVIDUAL,ENTERTAINMENT,87,35.0,2,0,14
151092,23749125,69267956,NETFLIX,INDIVIDUAL,ENTERTAINMENT,12,30.0,2,0,25
1888385,772191,6836645,NETFLIX,INDIVIDUAL,SPORTS,106,70.0,2,0,28
222420,23053023,16311869,STAN,INDIVIDUAL,SPORTS,19,65.0,2,1,13
566461,16234507,10360022,STAN,INDIVIDUAL,ENTERTAINMENT,130,62.0,2,0,32
64650,3570387,952610,AMAZON PRIME,INDIVIDUAL,SPORTS,104,48.0,2,1,20
1548589,17861765,22418843,STAN,INDIVIDUAL,ENTERTAINMENT,63,64.0,2,0,14
2038302,24990099,7588940,NETFLIX,INDIVIDUAL,SPORTS,4,54.0,3,0,0
1870015,21854321,7519754,NETFLIX,INDIVIDUAL,SPORTS,30,43.0,2,0,0
512855,13744391,7891670,STAN,INDIVIDUAL,SPORTS,148,67.0,2,0,42
2322710,4555209,13028888,NETFLIX,INDIVIDUAL,SPORTS,91,58.0,1,0,25
2171404,19899847,124388669,DISNEY,INDIVIDUAL,SPORTS,46,36.0,1,0,0
1911709,23881341,167535245,PARAMOUNT,FAMILY ACCT,SPORTS,13,,1,0,36
1365999,22380147,15920705,NETFLIX,INDIVIDUAL,SPORTS,25,44.0,2,0,18
2168234,24878841,161412143,STAN,INDIVIDUAL,SPORTS,5,27.0,2,0,0
455813,12633063,17458055,NETFLIX,INDIVIDUAL,SPORTS,112,60.0,1,0,0
20597,24546809,169363451,STAN,INDIVIDUAL,SPORTS,11,25.0,2,0,0
1840316,17794263,20819378,NETFLIX,INDIVIDUAL,ENTERTAINMENT,64,29.0,4,0,0
1287334,23997563,155394878,NETFLIX,INDIVIDUAL,SPORTS,12,48.0,1,1,0
1383133,10189337,10054367,NETFLIX,INDIVIDUAL,ENTERTAINMENT,113,,2,0,4
1367310,21711895,162167645,NETFLIX,INDIVIDUAL,SPORTS,33,35.0,2,0,0
195155,5698855,13848251,STAN,INDIVIDUAL,ENTERTAINMENT,147,87.0,2,0,34
560242,313077,17799197,NETFLIX,INDIVIDUAL,SPORTS,111,67.0,2,0,25
465583,4931331,2187092,STAN,INDIVIDUAL,SPORTS,100,71.0,1,0,6
317651,21043883,69213977,STAN,INDIVIDUAL,SPORTS,37,50.0,2,0,0
163485,19817379,123915122,NETFLIX,INDIVIDUAL,SPORTS,47,48.0,2,0,0
78538,12494381,6259439,NETFLIX,INDIVIDUAL,ENTERTAINMENT,111,93.0,1,0,4
953497,10901471,9964313,NETFLIX,INDIVIDUAL,SPORTS,112,62.0,2,0,26
1966341,24264203,168564512,NETFLIX,INDIVIDUAL,SPORTS,10,42.0,1,0,0
1212402,23767071,167253887,NETFLIX,FAMILY ACCT,SPORTS,12,,1,0,14
776320,3382007,11227019,AMAZON PRIME,INDIVIDUAL,ENTERTAINMENT,73,73.0,2,0,7
1667458,17056911,20166794,NETFLIX,INDIVIDUAL,SPORTS,66,73.0,1,1,26
748002,9406613,10142015,NETFLIX,INDIVIDUAL,SPORTS,112,71.0,1,0,0
1917455,20184245,2128946,NETFLIX,INDIVIDUAL,ENTERTAINMENT,45,49.0,2,0,8
864513,23250489,166259402,NETFLIX,FAMILY ACCT,SPORTS,18,37.0,1,0,21
158,24163577,166502426,NETFLIX,INDIVIDUAL,ENTERTAINMENT,11,39.0,2,0,8
673940,17562047,15363959,NETFLIX,INDIVIDUAL,SPORTS,75,51.0,2,1,26
557669,20984309,155407511,NETFLIX,INDIVIDUAL,SPORTS,41,61.0,1,0,0
6426,3934373,5026409,NETFLIX,INDIVIDUAL,SPORTS,110,67.0,1,0,0
334498,23760317,167247521,STAN,INDIVIDUAL,ENTERTAINMENT,13,27.0,1,0,33
1767271,12480185,2102222,NETFLIX,INDIVIDUAL,SPORTS,75,70.0,1,0,0
2326220,1554497,1425581,STAN,INDIVIDUAL,ENTERTAINMENT,146,80.0,2,0,22
1406252,16617729,10350581,NETFLIX,INDIVIDUAL,SPORTS,95,45.0,1,1,15
1720578,2296345,1501715,AMAZON PRIME,INDIVIDUAL,SPORTS,145,57.0,2,0,21
