,ACCT_ID_M,CHURN_DATE,CHURNED,CHURNED_30,CHURNED_90
391824,11901903,,0,0,0
739277,7151883,,0,0,0
2097198,1246781,,0,0,0
228848,20348389,,0,0,0
199528,2679981,,0,0,0
210040,14192849,,0,0,0
315372,24597819,,0,0,0
216174,15873839,,0,0,0
487636,5766543,,0,0,0
85562,23900385,,0,0,0
432574,14765561,,0,0,0
1442401,21647679,,0,0,0
2272973,19372427,,0,0,0
2173909,3726995,,0,0,0
827311,24129333,,0,0,0
1271264,6309281,2018-01-06 00:00:00,0,0,0
1393085,7512577,,0,0,0
519586,22066899,,0,0,0
1635522,24253143,2022-02-06 00:00:00,0,0,0
1366384,22378663,,0,0,0
2146422,2828501,,0,0,0
1042057,8463955,,0,0,0
2090436,21258903,,0,0,0
29683,19267215,,0,0,0
2049365,22472269,,0,0,0
706066,21074869,,0,0,0
1052595,1636669,2020-07-19 00:00:00,0,0,0
2121094,22305925,,0,0,0
1416898,22720217,,0,0,0
566388,14100013,,0,0,0
1164304,22274213,,0,0,0
49791,3818917,,0,0,0
368132,22946507,,0,0,0
1526930,24126771,,0,0,0
134772,17493615,,0,0,0
1693451,1942517,,0,0,0
491182,16133707,,0,0,0
989449,21639643,,0,0,0
1030733,25005619,,0,0,0
2159781,21347855,,0,0,0
543116,8438199,,0,0,0
724904,306467,,0,0,0
1581415,22671835,,0,0,0
1759883,15298153,,0,0,0
1956061,4112553,,0,0,0
476070,9728945,,0,0,0
1822329,10443177,,0,0,0
771803,10428725,2019-02-24 00:00:00,0,0,0
491242,16374531,,0,0,0
1277368,21790005,,0,0,0
905320,21190949,,0,0,0
1890383,25030989,,0,0,0
677168,13956175,,0,0,0
2296313,25252465,,0,0,0
1402815,3221999,,0,0,0
730911,6928391,,0,0,0
934726,20791593,,0,0,0
1489197,25426115,,0,0,0
576452,19575567,,0,0,0
1107985,22175547,,0,0,0
1500006,14105827,,0,0,0
1717567,20987047,,0,0,0
2028566,21770387,,0,0,0
1986124,23027061,,0,0,0
1430078,24257319,,0,0,0
885639,21128559,,0,0,0
1507645,23422217,,0,0,0
324004,24413849,,0,0,0
840905,21144153,,0,0,0
713624,13659103,,0,0,0
2244327,22977251,,0,0,0
1535247,5489715,,0,0,0
1748603,4781199,,0,0,0
1125154,20763195,,0,0,0
842530,4158133,,0,0,0
632492,14263515,,0,0,0
880642,25201389,,0,0,0
1451307,23263283,,0,0,0
1838906,20821421,,0,0,0
163146,4991505,,0,0,0
1620929,6078155,,0,0,0
2256668,23305901,,0,0,0
2138646,8189829,,0,0,0
1446761,21993099,,0,0,0
120988,20791835,,0,0,0
866145,24937569,,0,0,0
1938032,16542551,,0,0,0
242999,23628403,,0,0,0
2161694,633479,,0,0,0
534324,25493511,,0,0,0
1191082,17638405,,0,0,0
1433079,24377727,,0,0,0
997301,17745881,,0,0,0
1344438,20068319,,0,0,0
2106577,19346053,,0,0,0
636164,9286299,,0,0,0
766171,19345363,,0,0,0
1971454,15420761,,0,0,0
1055211,3016975,,0,0,0
2007250,21491427,,0,0,0
1356985,22502987,,0,0,0
111805,23175267,,0,0,0
157539,16984329,,0,0,0
812620,14525865,,0,0,0
1327018,18536859,,0,0,0
784226,16969557,,0,0,0
13997,22245207,,0,0,0
2083297,20033829,,0,0,0
932166,19462587,,0,0,0
11558,15637101,,0,0,0
1156087,23778447,,0,0,0
1200432,22126079,,0,0,0
529614,14680493,,0,0,0
1733487,18499643,,0,0,0
379619,14420367,,0,0,0
1576868,12589235,,0,0,0
223086,25250149,,0,0,0
1333631,16537171,,0,0,0
1994171,18260731,,0,0,0
1783851,23278021,,0,0,0
830684,19762739,,0,0,0
1943941,18412159,,0,0,0
1214576,25326421,,0,0,0
121981,1777085,,0,0,0
1973331,4166915,,0,0,0
675595,11705783,,0,0,0
1797355,19391987,,0,0,0
342271,20739457,,0,0,0
1032646,16927765,,0,0,0
848824,17347413,,0,0,0
1565765,22458863,,0,0,0
224167,25482359,,0,0,0
1135558,22597091,,0,0,0
2324107,7847921,,0,0,0
1042186,3946727,,0,0,0
541952,1297991,,0,0,0
146758,24880613,,0,0,0
1945162,24665043,,0,0,0
1941536,18259223,,0,0,0
643741,25502647,,0,0,0
709013,3319299,,0,0,0
1431231,24056089,,0,0,0
1739303,16700515,,0,0,0
1848956,17485899,,0,0,0
1202700,4033693,,0,0,0
804406,4166225,,0,0,0
451321,1892323,,0,0,0
1537173,6754351,,0,0,0
1052581,22382395,,0,0,0
2233805,17289589,,0,0,0
2275822,23642613,,0,0,0
731554,3429275,,0,0,0
1737106,10948563,,0,0,0
280255,7345773,,0,0,0
1070645,10528617,,0,0,0
643725,23312919,,0,0,0
504239,19850023,,0,0,0
1560943,18128759,,0,0,0
1977006,8803293,,0,0,0
2208711,21609085,,0,0,0
1682660,17633855,,0,0,0
1894743,22938369,,0,0,0
969635,17133261,,0,0,0
565688,14705729,,0,0,0
165982,22507625,,0,0,0
1705765,3208411,,0,0,0
234325,15479133,,0,0,0
1179439,21065039,,0,0,0
1281188,18078573,,0,0,0
1706947,24644907,,0,0,0
1446004,737599,,0,0,0
1522491,23403239,,0,0,0
1959811,24628931,,0,0,0
2221561,22658897,2022-10-02 00:00:00,1,0,1
1900443,13156149,,0,0,0
1564150,11688345,,0,0,0
1692571,23869069,,0,0,0
11246,15561375,,0,0,0
1518355,21239735,,0,0,0
2112356,25182173,,0,0,0
1063664,21969265,,0,0,0
1093693,2860133,,0,0,0
262552,16930319,,0,0,0
1110969,19385097,,0,0,0
1543271,25518715,,0,0,0
2252962,20744985,,0,0,0
865012,23924443,,0,0,0
1712054,19768653,,0,0,0
2043665,14103073,,0,0,0
1934239,8426553,,0,0,0
2163355,22690753,,0,0,0
2322244,15291733,,0,0,0
1490832,6241087,,0,0,0
80434,12000719,,0,0,0
2053050,300473,,0,0,0
805284,4910237,,0,0,0
349829,24318859,,0,0,0
19324,24444813,,0,0,0
2020133,23906083,,0,0,0
755941,23692379,,0,0,0
2156707,6933919,,0,0,0
367752,23832353,,0,0,0
530890,422403,,0,0,0
1268784,23329121,,0,0,0
2217000,21451099,,0,0,0
2189997,6858103,,0,0,0
623785,25346093,,0,0,0
769756,24523863,,0,0,0
819718,15087329,,0,0,0
139903,10454267,,0,0,0
2178255,10721637,,0,0,0
1384767,4692885,,0,0,0
1790905,9879323,,0,0,0
1255932,21434801,,0,0,0
569618,25487857,,0,0,0
769177,4579573,,0,0,0
1625665,10663645,,0,0,0
666212,20977925,,0,0,0
1302231,19864993,,0,0,0
905163,19920657,,0,0,0
584721,10613143,,0,0,0
64382,8313763,,0,0,0
387986,25545215,,0,0,0
1147193,4146115,2022-09-16 00:00:00,1,0,1
264194,2870441,,0,0,0
724601,8986447,,0,0,0
337743,8105931,,0,0,0
1854981,24295761,,0,0,0
2173444,22196553,,0,0,0
114593,25485405,,0,0,0
1173706,16650913,,0,0,0
15005,2073977,,0,0,0
267977,9997457,,0,0,0
628581,21341157,,0,0,0
2308125,7147473,,0,0,0
1827636,8991725,,0,0,0
2002114,25187419,,0,0,0
19651,24130023,,0,0,0
1425858,2290083,,0,0,0
941599,16872823,,0,0,0
2005096,23601201,,0,0,0
1134168,19919435,,0,0,0
1464238,3778811,,0,0,0
611699,5331495,,0,0,0
593488,21081977,,0,0,0
1959459,5230237,,0,0,0
2225918,5756973,,0,0,0
572157,23028893,,0,0,0
910785,8509315,,0,0,0
792977,22943611,,0,0,0
796664,5712759,,0,0,0
650603,3730679,,0,0,0
1265545,24537739,,0,0,0
317253,846017,,0,0,0
942592,11882121,,0,0,0
1953945,16096087,,0,0,0
443812,25247239,,0,0,0
1799029,24495665,,0,0,0
1316028,8782243,,0,0,0
432320,10581359,,0,0,0
2145708,5221303,,0,0,0
748058,4229703,,0,0,0
1056341,2874245,,0,0,0
880333,24253577,,0,0,0
1701300,20630709,,0,0,0
2190943,18815639,,0,0,0
1915713,7076527,,0,0,0
569229,25515097,,0,0,0
424751,24980341,,0,0,0
354052,610933,,0,0,0
1852039,19351745,,0,0,0
1565999,7938961,,0,0,0
2239513,24749371,,0,0,0
1066781,24773401,,0,0,0
1047587,24049115,,0,0,0
647203,21484395,,0,0,0
562736,15087735,,0,0,0
280333,6259677,,0,0,0
861349,22350779,,0,0,0
1563961,5934407,,0,0,0
335413,20311435,,0,0,0
440967,25083697,,0,0,0
603180,17035295,,0,0,0
633128,7503585,,0,0,0
486202,18053849,,0,0,0
1234805,4378641,,0,0,0
968954,20557633,,0,0,0
1411088,18871789,,0,0,0
1761525,23116715,,0,0,0
39593,22940203,,0,0,0
721150,286319,,0,0,0
1634048,24061119,,0,0,0
1600970,22021209,,0,0,0
1142360,23647045,,0,0,0
2293912,24894149,,0,0,0
983940,18218533,,0,0,0
960378,20660851,,0,0,0
1181162,18573155,,0,0,0
915785,5345381,,0,0,0
579299,9223165,,0,0,0
934765,20447023,,0,0,0
940344,25389601,,0,0,0
388479,24334759,,0,0,0
690783,22340417,,0,0,0
1180529,4764455,,0,0,0
592108,19414273,,0,0,0
2337981,7224925,,0,0,0
1598324,24950703,,0,0,0
138291,22207311,,0,0,0
984665,10944597,,0,0,0
2142844,19589529,,0,0,0
1487894,25493943,,0,0,0
1798485,24712405,,0,0,0
1640412,13766525,,0,0,0
1093943,3344249,,0,0,0
838267,19427935,,0,0,0
1591125,21636313,,0,0,0
1598566,22621909,,0,0,0
436442,16887945,,0,0,0
159401,1621541,,0,0,0
2168905,23548825,,0,0,0
408003,23180839,,0,0,0
731887,7112299,,0,0,0
2116422,14686959,,0,0,0
2347863,18611061,,0,0,0
732538,18986603,,0,0,0
225748,22187117,,0,0,0
1364536,9324373,,0,0,0
1636810,24833331,,0,0,0
479733,24358185,,0,0,0
816492,9482075,,0,0,0
1610068,21315055,,0,0,0
2093893,23272249,,0,0,0
1795739,13968489,,0,0,0
482008,17563949,,0,0,0
1039628,4896891,,0,0,0
1261341,5396151,,0,0,0
1626184,5247203,,0,0,0
462594,23773343,,0,0,0
938515,23829647,,0,0,0
434433,4581047,,0,0,0
1642236,4042763,,0,0,0
1307172,24780113,,0,0,0
104482,17249863,,0,0,0
1843260,3568157,,0,0,0
16796,13478581,,0,0,0
1655490,25372309,,0,0,0
286535,1438075,,0,0,0
1239571,3309349,,0,0,0
1722469,1354429,,0,0,0
1498957,19406803,,0,0,0
1558060,19303377,,0,0,0
1296900,4677867,,0,0,0
2075252,25185639,,0,0,0
1364120,206219,,0,0,0
1990876,24801909,,0,0,0
1706460,25003701,,0,0,0
423094,23889471,,0,0,0
1946083,24646733,,0,0,0
1698835,12367005,,0,0,0
558550,14093713,,0,0,0
1843096,18743085,,0,0,0
2080978,17459151,,0,0,0
1020445,10291423,,0,0,0
1309476,21492915,,0,0,0
179310,1141399,,0,0,0
1827817,8601027,,0,0,0
1665911,20130791,,0,0,0
581542,9117023,,0,0,0
2304750,4802971,,0,0,0
52617,9618393,,0,0,0
354361,17354203,,0,0,0
2303235,10688207,,0,0,0
1225675,4221725,,0,0,0
1144630,7528273,,0,0,0
1480625,3151635,,0,0,0
2256597,23455679,,0,0,0
1017313,18536667,,0,0,0
1537868,19862039,,0,0,0
1175913,24445585,,0,0,0
493635,13737399,,0,0,0
1437801,17166295,,0,0,0
501457,19651451,,0,0,0
587881,25157381,,0,0,0
1714071,11743539,,0,0,0
884967,24496699,,0,0,0
678512,23115069,,0,0,0
266858,4796971,,0,0,0
1945929,23667547,,0,0,0
1304705,23839499,,0,0,0
928281,18731749,,0,0,0
1749005,2641987,,0,0,0
368742,20099313,,0,0,0
818947,6307751,,0,0,0
959625,523031,,0,0,0
2177440,17909325,,0,0,0
2128833,25441339,,0,0,0
1729703,8309861,,0,0,0
734991,24304905,,0,0,0
1191258,13811749,,0,0,0
1193923,23686805,,0,0,0
1882415,24006061,,0,0,0
975725,24520223,,0,0,0
1253789,8586255,,0,0,0
2076390,23992399,,0,0,0
1053263,9161709,,0,0,0
943361,10316117,,0,0,0
1606301,5520525,,0,0,0
873689,16047221,,0,0,0
587266,25199355,,0,0,0
1186743,21564847,,0,0,0
2274534,20019849,,0,0,0
49469,2444183,2016-02-02 00:00:00,0,0,0
2174311,8110539,,0,0,0
2213534,11582009,,0,0,0
143271,5034113,,0,0,0
462090,23949115,,0,0,0
1665139,466757,,0,0,0
1495435,11569267,,0,0,0
964712,21439405,,0,0,0
1974564,17592969,,0,0,0
2035105,3006063,,0,0,0
1048686,23116901,,0,0,0
433208,18023567,,0,0,0
1445741,16628313,,0,0,0
1352754,3620013,,0,0,0
1863712,11481597,,0,0,0
350267,24719901,,0,0,0
2151266,24631881,,0,0,0
1697368,15253269,,0,0,0
1371029,4445037,,0,0,0
867997,7342339,,0,0,0
875013,23603101,,0,0,0
58698,24346653,,0,0,0
217629,8630679,,0,0,0
104317,19407881,,0,0,0
1959327,4139639,,0,0,0
15573,11887325,,0,0,0
659135,16776501,,0,0,0
1388173,7908175,,0,0,0
1682186,8302015,,0,0,0
583950,10602919,2022-09-22 00:00:00,1,0,1
1665333,19349449,,0,0,0
1092672,19299863,,0,0,0
373751,3983191,,0,0,0
429720,9643809,,0,0,0
233213,10701617,,0,0,0
1848089,21585081,,0,0,0
1985751,22792853,,0,0,0
963282,20749635,,0,0,0
429757,15520185,,0,0,0
1758821,12513239,,0,0,0
1402099,11897865,,0,0,0
1061022,5065017,,0,0,0
447999,3811703,,0,0,0
2244943,3716887,,0,0,0
1782254,25514951,,0,0,0
879470,11173773,,0,0,0
816311,18266275,,0,0,0
1156833,23968583,,0,0,0
1030491,25547671,2022-09-29 00:00:00,1,0,1
1639363,16388259,,0,0,0
1259466,12929399,,0,0,0
1615264,24226879,,0,0,0
547576,5575387,,0,0,0
1593728,21922131,,0,0,0
1080265,19968541,,0,0,0
499744,22645841,,0,0,0
580867,16297641,,0,0,0
784505,17125949,,0,0,0
1039312,11165553,,0,0,0
2116333,22343457,,0,0,0
547429,1621351,,0,0,0
239181,24233543,,0,0,0
818732,7090601,,0,0,0
2337529,11896501,,0,0,0
1661798,14671299,,0,0,0
14313,8247883,,0,0,0
497251,23111897,,0,0,0
209540,20328631,,0,0,0
2127463,22425667,,0,0,0
468999,13741087,,0,0,0
1776353,5125307,,0,0,0
1610011,8183185,,0,0,0
1133353,21421331,,0,0,0
1379022,24181357,,0,0,0
312031,23825705,,0,0,0
2123854,9822827,,0,0,0
913638,11703555,,0,0,0
2063351,21126461,,0,0,0
755544,22837073,,0,0,0
1654512,24673241,,0,0,0
1230536,23102781,,0,0,0
107508,23456653,,0,0,0
262443,741861,,0,0,0
2141788,20253683,,0,0,0
99257,12094879,,0,0,0
353215,24956045,,0,0,0
441977,24308771,,0,0,0
2231361,12088153,,0,0,0
273302,20603775,,0,0,0
1931898,15856311,,0,0,0
112141,25355851,,0,0,0
967569,22392817,,0,0,0
534938,25416443,,0,0,0
1393555,24319275,,0,0,0
1150599,12341051,,0,0,0
1798425,25302809,,0,0,0
2216207,24817223,,0,0,0
68915,17018347,,0,0,0
758161,82599,,0,0,0
2262393,3009343,,0,0,0
1891666,24716401,,0,0,0
998701,5034359,,0,0,0
1006605,4465799,,0,0,0
162375,5447451,,0,0,0
1683654,12413045,,0,0,0
1885736,3548183,,0,0,0
1020457,22175759,,0,0,0
1002184,15101049,,0,0,0
1777768,18449939,,0,0,0
1269193,25405295,,0,0,0
1252598,12570663,,0,0,0
733532,24380141,,0,0,0
894792,17613049,,0,0,0
1770257,14866677,,0,0,0
454028,12029343,,0,0,0
564135,21021179,,0,0,0
1662343,21889123,,0,0,0
1404275,18362627,2022-03-10 00:00:00,0,0,0
139030,19063811,,0,0,0
1938582,16538705,,0,0,0
1873074,24638733,,0,0,0
822921,13052051,,0,0,0
281122,2502931,,0,0,0
541541,146815,,0,0,0
489972,14260911,,0,0,0
289749,21957121,,0,0,0
491359,22486359,,0,0,0
2309313,13920257,,0,0,0
1230136,24712957,,0,0,0
830339,5368613,,0,0,0
1048964,24687435,,0,0,0
477553,24782223,,0,0,0
986481,1723583,,0,0,0
427427,14551461,,0,0,0
1890492,25196767,,0,0,0
32361,370695,,0,0,0
1160429,25618255,,0,0,0
232788,22342583,,0,0,0
288755,2697797,,0,0,0
83946,18414849,,0,0,0
620741,22469413,,0,0,0
431405,8216981,,0,0,0
1020342,20374041,,0,0,0
1606150,21093661,,0,0,0
1584715,17112343,,0,0,0
1605021,22114849,,0,0,0
320605,15840285,,0,0,0
566484,22336171,,0,0,0
599655,18127521,,0,0,0
91630,23715035,,0,0,0
842315,12529433,,0,0,0
385604,24413567,,0,0,0
1792761,13231649,,0,0,0
1238678,19561181,,0,0,0
798592,15246173,,0,0,0
370961,24817333,,0,0,0
993281,24073071,,0,0,0
1035848,11264871,,0,0,0
331441,24911843,,0,0,0
820346,9868867,,0,0,0
1167061,12536903,,0,0,0
1715096,10648461,,0,0,0
1786075,19376085,,0,0,0
736324,25557455,,0,0,0
1698321,22246653,,0,0,0
680216,24978151,,0,0,0
570357,24498725,,0,0,0
2302478,7825911,,0,0,0
270262,22377955,2022-09-14 00:00:00,1,0,1
209531,1836403,,0,0,0
10772,16369119,,0,0,0
2042275,17445047,,0,0,0
515660,23058277,,0,0,0
831344,20177651,,0,0,0
1292478,8477481,,0,0,0
1467777,24649151,,0,0,0
563111,13002443,,0,0,0
901827,24591851,,0,0,0
2167003,17188499,,0,0,0
2024808,14115467,,0,0,0
2188394,15729675,,0,0,0
867400,15723455,,0,0,0
1044278,8668021,,0,0,0
1741297,20860971,,0,0,0
531308,20121375,,0,0,0
1718713,22584771,,0,0,0
2162798,21129567,,0,0,0
1137522,18898569,,0,0,0
1301516,4487313,,0,0,0
351683,25317645,,0,0,0
1545319,23413477,,0,0,0
986624,22798239,,0,0,0
436281,17777693,,0,0,0
201177,20708385,,0,0,0
935272,24916745,,0,0,0
1603801,11817979,,0,0,0
2228353,12079633,,0,0,0
1455228,21394779,,0,0,0
308348,19565133,,0,0,0
2091137,5581161,,0,0,0
562285,9686927,,0,0,0
324770,17019729,,0,0,0
976307,24913947,,0,0,0
1808538,21104427,,0,0,0
272067,9299981,,0,0,0
1089013,19067509,,0,0,0
671091,20139393,,0,0,0
1591096,3464409,,0,0,0
1412067,24950785,,0,0,0
544275,7979955,,0,0,0
210037,1404237,,0,0,0
964041,19998911,,0,0,0
24164,2132929,,0,0,0
1710307,24444451,,0,0,0
512579,2395531,,0,0,0
375985,4116269,,0,0,0
1236087,10234429,,0,0,0
224261,24386933,,0,0,0
1682122,10907625,,0,0,0
610316,17868187,,0,0,0
45732,4443667,,0,0,0
755965,24313057,,0,0,0
1203279,16213833,,0,0,0
2170286,13138541,,0,0,0
1364535,13727153,,0,0,0
1276619,22354545,,0,0,0
2146494,3714729,,0,0,0
219893,17357951,,0,0,0
548083,21074015,,0,0,0
740995,659237,,0,0,0
1592128,11492465,,0,0,0
64330,19290021,,0,0,0
1150447,4089327,,0,0,0
155725,22747431,,0,0,0
1774494,13183293,,0,0,0
1092400,12238893,,0,0,0
1136046,22236881,,0,0,0
822317,9128763,,0,0,0
412376,9017875,,0,0,0
1102942,23506659,,0,0,0
1115137,5360613,,0,0,0
2326038,1908737,,0,0,0
729559,13256671,,0,0,0
2059067,23956273,,0,0,0
68245,22096507,,0,0,0
732120,4855683,,0,0,0
794561,22457869,,0,0,0
1317671,15228565,,0,0,0
2210515,3490999,,0,0,0
1664442,4909267,,0,0,0
1004813,1787927,,0,0,0
1320488,25190479,,0,0,0
886062,3679757,,0,0,0
372856,7402017,,0,0,0
817470,10337351,,0,0,0
637690,18104933,,0,0,0
1433549,24821893,,0,0,0
1010190,24528103,,0,0,0
1741234,9415829,,0,0,0
656070,17739633,,0,0,0
536110,25396551,,0,0,0
963616,12849825,,0,0,0
1032617,21460065,,0,0,0
694030,20230839,,0,0,0
1133569,1978425,,0,0,0
1139528,24172249,,0,0,0
2292637,20904295,,0,0,0
1913256,17180097,,0,0,0
1078965,21047145,,0,0,0
1150624,22575663,,0,0,0
2101334,22210277,,0,0,0
320813,21250075,,0,0,0
1691590,24319855,,0,0,0
520137,4365277,,0,0,0
1292425,421101,,0,0,0
1921591,11057717,2011-10-16 00:00:00,0,0,0
897285,14111581,,0,0,0
721250,10381113,,0,0,0
1577197,24798323,,0,0,0
1676919,15785445,,0,0,0
1691116,24768017,,0,0,0
359423,15145029,,0,0,0
1783050,24518919,,0,0,0
2266674,24254441,,0,0,0
1727979,24955659,,0,0,0
633793,15337609,,0,0,0
31302,480167,,0,0,0
706479,19964789,,0,0,0
255193,3058651,,0,0,0
2153528,22263755,,0,0,0
95023,23831003,,0,0,0
587046,23539895,,0,0,0
1875681,23514717,,0,0,0
1971610,6727815,,0,0,0
1596603,23230415,,0,0,0
817712,18694227,,0,0,0
1454048,5803763,2022-09-17 00:00:00,1,0,1
1864258,670649,,0,0,0
459689,24670439,,0,0,0
1137024,5768703,,0,0,0
2081105,16305315,,0,0,0
1865519,6140055,,0,0,0
1587377,9532093,,0,0,0
77561,25282361,,0,0,0
800338,22016245,,0,0,0
260271,24098031,,0,0,0
716991,25297487,,0,0,0
480546,24649619,,0,0,0
936137,23635777,,0,0,0
304913,7381101,,0,0,0
1213007,23668457,,0,0,0
737516,24573573,,0,0,0
401229,8044021,,0,0,0
1459470,4152633,,0,0,0
1899085,17886581,,0,0,0
1687512,15984691,,0,0,0
89169,19733719,,0,0,0
1515868,5262497,,0,0,0
1430756,24190497,,0,0,0
150642,22825939,,0,0,0
137558,825111,,0,0,0
1115098,18703753,,0,0,0
928639,4654797,,0,0,0
1878102,8701057,,0,0,0
1344189,19165249,,0,0,0
1336448,12592761,,0,0,0
954630,25480169,,0,0,0
778054,19489401,,0,0,0
202783,24451163,,0,0,0
65538,17789503,,0,0,0
1834156,17115909,,0,0,0
933564,10273475,,0,0,0
2198094,10661959,,0,0,0
47550,21354445,,0,0,0
1137485,18769191,,0,0,0
2191821,22163663,,0,0,0
1839119,25287729,,0,0,0
493990,7032781,,0,0,0
2169769,23107187,,0,0,0
1378659,23708523,,0,0,0
771678,24460649,,0,0,0
1948915,24664199,,0,0,0
1861024,361213,,0,0,0
981095,3709285,,0,0,0
1332109,19370431,,0,0,0
1013089,23514703,,0,0,0
1391009,12757643,,0,0,0
1837910,23702357,,0,0,0
1407362,8659125,,0,0,0
298531,21252937,,0,0,0
359889,12961949,,0,0,0
1642272,21556255,,0,0,0
1048642,24255169,,0,0,0
1028929,24032787,,0,0,0
1128826,1965133,,0,0,0
301539,21647527,,0,0,0
662209,24880919,,0,0,0
2246766,22404119,,0,0,0
128528,24136493,,0,0,0
486457,6051005,,0,0,0
1184272,19549085,,0,0,0
1523840,24647053,,0,0,0
672796,16610275,,0,0,0
1807505,7225175,,0,0,0
242573,22868591,,0,0,0
1580019,25006507,,0,0,0
2081881,19593985,,0,0,0
763235,21339303,,0,0,0
1664398,22107637,,0,0,0
845587,23420285,,0,0,0
1786498,17052305,,0,0,0
1539373,34427,,0,0,0
1811225,21304155,,0,0,0
139590,20527981,,0,0,0
327698,9659761,,0,0,0
1521424,95325,,0,0,0
1694423,19398063,,0,0,0
1696941,5510283,,0,0,0
727125,15135125,,0,0,0
2124522,18675585,,0,0,0
1279649,3514479,,0,0,0
1488975,23470057,,0,0,0
1551312,12595655,,0,0,0
792612,23724835,,0,0,0
988961,14853777,,0,0,0
1878438,17409511,,0,0,0
2174229,24893445,,0,0,0
352782,25231793,,0,0,0
1505087,24111723,,0,0,0
1673327,25285123,,0,0,0
1639636,19051873,,0,0,0
2325291,9583475,,0,0,0
1245090,3442187,,0,0,0
1588632,5316567,,0,0,0
1002500,21260141,,0,0,0
1852689,20970097,,0,0,0
144417,8436759,,0,0,0
960727,13394401,,0,0,0
1975406,2797391,,0,0,0
774933,25111049,,0,0,0
1646168,9652301,,0,0,0
1076571,18938497,,0,0,0
2066839,11494287,,0,0,0
691811,22015893,,0,0,0
248419,20281667,,0,0,0
421131,2039499,,0,0,0
1439161,22669187,2022-08-26 00:00:00,1,1,1
14247,22159155,,0,0,0
2080169,3596805,,0,0,0
464059,8724601,,0,0,0
2331504,23369323,,0,0,0
1145884,18117449,,0,0,0
1366841,11214967,,0,0,0
142465,18430061,,0,0,0
1015313,16128665,,0,0,0
910259,7113007,,0,0,0
1031449,24229963,,0,0,0
1090614,7795171,,0,0,0
492061,13740743,,0,0,0
847659,23182151,,0,0,0
1846079,5891383,,0,0,0
1489935,24641575,,0,0,0
350434,22965481,,0,0,0
2242411,23650171,,0,0,0
176343,10968897,,0,0,0
1611301,20693357,,0,0,0
624248,23966889,,0,0,0
1048658,24829823,,0,0,0
2310690,13922575,,0,0,0
1092067,1286531,,0,0,0
591184,23594745,,0,0,0
2245324,9298703,,0,0,0
1954513,20702469,,0,0,0
583721,9034441,,0,0,0
1757140,10075401,,0,0,0
724578,21674735,,0,0,0
1151976,5046343,,0,0,0
1601005,16799073,,0,0,0
945103,12980803,,0,0,0
707370,13991409,,0,0,0
1049757,21783465,,0,0,0
1886552,4325199,,0,0,0
1042391,21314357,,0,0,0
1075658,17486669,,0,0,0
2058220,24992211,,0,0,0
128169,23873637,,0,0,0
1237573,6200075,,0,0,0
2245849,15694351,,0,0,0
96510,25250525,,0,0,0
135204,19538135,,0,0,0
1866465,19228815,2018-10-30 00:00:00,0,0,0
2002020,23086201,,0,0,0
1425315,13829253,,0,0,0
873529,12750977,,0,0,0
1341588,23023799,,0,0,0
1355118,9445971,,0,0,0
533877,24518025,,0,0,0
1738350,4061407,,0,0,0
972505,25106749,,0,0,0
1095770,19624267,,0,0,0
648129,6784537,,0,0,0
1754097,20465093,,0,0,0
2225392,5080097,2016-05-14 00:00:00,0,0,0
1952153,18779487,,0,0,0
204820,23608285,,0,0,0
1952572,12665441,,0,0,0
1626289,21490591,,0,0,0
1001268,18755917,,0,0,0
2142136,8847649,2020-07-03 00:00:00,0,0,0
343943,9643479,,0,0,0
1429713,15727095,,0,0,0
2204803,24030321,,0,0,0
153772,21038501,,0,0,0
180201,9899963,,0,0,0
1943857,16849557,,0,0,0
1299475,21828149,,0,0,0
1994994,11390041,,0,0,0
1628841,21681711,,0,0,0
913688,1083893,,0,0,0
29727,2145959,,0,0,0
1589167,5933725,,0,0,0
2252506,2204425,,0,0,0
1587778,16598523,,0,0,0
1998996,21151663,,0,0,0
1541966,25350797,,0,0,0
617031,19220757,,0,0,0
2288380,1967667,,0,0,0
1193530,24736883,2022-09-11 00:00:00,1,0,1
2337872,20425689,,0,0,0
667282,10323879,,0,0,0
649263,16072337,,0,0,0
1601213,17040367,2021-08-10 00:00:00,0,0,0
514205,23954247,,0,0,0
2143025,16123705,,0,0,0
360262,19131489,,0,0,0
2275839,23744261,,0,0,0
320831,6791309,,0,0,0
2113657,24406819,,0,0,0
1782013,23351315,,0,0,0
1218640,22181357,,0,0,0
137749,5761163,,0,0,0
1920223,1386607,2022-09-27 00:00:00,1,0,1
144493,13459897,,0,0,0
307255,4629711,,0,0,0
212589,17334879,,0,0,0
1692599,8828779,,0,0,0
543783,3586021,,0,0,0
2237,24815763,,0,0,0
982085,2698573,2022-09-18 00:00:00,1,0,1
1657717,12085359,,0,0,0
2129969,23934087,,0,0,0
2151191,24528939,,0,0,0
2072510,16786157,,0,0,0
438266,21574141,,0,0,0
1280234,3746347,,0,0,0
449329,19338651,,0,0,0
47816,20518635,,0,0,0
938100,23742571,,0,0,0
1094819,20405533,,0,0,0
2269159,16678257,,0,0,0
1484632,22196367,,0,0,0
2043873,3336749,,0,0,0
776257,6825849,,0,0,0
1505480,24220099,,0,0,0
960481,2025309,,0,0,0
1869858,14879417,,0,0,0
2125352,12856231,,0,0,0
94409,24633097,,0,0,0
2240965,24836371,2022-09-09 00:00:00,1,0,1
2298218,24453065,,0,0,0
